prompt,model,model_id,diagnosis,inferred_diagnosis,template,split_count,image_path,reference_image_paths,ssim,color_similarity,shape_similarity,performance
"Gnenerate a dermoscopic skin lesion of a single benign keratosis, extreme close-up macro, ISIC-style, skin only, no body parts, lesion visible, clinical lighting, sharp focus, clinical photo",sd3.5,stabilityai/stable-diffusion-3.5-large,bkl,bkl,template_1,14,C:\Users\Victor\Desktop\University\Master\Semester 1\Synthetic Data Generation for Skin Cancer Detection\POC\synthetic-data-gen\logs\experiments\experiment_4_random_100_20251220_232511\images\image_036.png,"['C:\\Users\\Victor\\Desktop\\University\\Master\\Semester 1\\Synthetic Data Generation for Skin Cancer Detection\\POC\\synthetic-data-gen\\logs\\experiments\\experiment_4_random_100_20251220_232511\\images\\ref_036_0.png', 'C:\\Users\\Victor\\Desktop\\University\\Master\\Semester 1\\Synthetic Data Generation for Skin Cancer Detection\\POC\\synthetic-data-gen\\logs\\experiments\\experiment_4_random_100_20251220_232511\\images\\ref_036_1.png', 'C:\\Users\\Victor\\Desktop\\University\\Master\\Semester 1\\Synthetic Data Generation for Skin Cancer Detection\\POC\\synthetic-data-gen\\logs\\experiments\\experiment_4_random_100_20251220_232511\\images\\ref_036_2.png', 'C:\\Users\\Victor\\Desktop\\University\\Master\\Semester 1\\Synthetic Data Generation for Skin Cancer Detection\\POC\\synthetic-data-gen\\logs\\experiments\\experiment_4_random_100_20251220_232511\\images\\ref_036_3.png', 'C:\\Users\\Victor\\Desktop\\University\\Master\\Semester 1\\Synthetic Data Generation for Skin Cancer Detection\\POC\\synthetic-data-gen\\logs\\experiments\\experiment_4_random_100_20251220_232511\\images\\ref_036_4.png']",0.4579248605303322,0.04089987643196342,0.010641987448289128,"{'total_time_seconds': 7527.495804309845, 'seconds_per_image': 537.6782717364175, 'avg_power_watts': 55.92724910926366, 'peak_power_watts': 60.69, 'total_energy_wh': 116.94225917127048, 'energy_per_image_wh': 8.353018512233605}"
"Gnenerate a dermoscopic skin lesion of a single benign keratosis, extreme close-up macro, ISIC-style, skin only, no body parts, lesion visible, clinical lighting, sharp focus, clinical photo",sd3.5,stabilityai/stable-diffusion-3.5-large,bkl,bkl,template_1,14,C:\Users\Victor\Desktop\University\Master\Semester 1\Synthetic Data Generation for Skin Cancer Detection\POC\synthetic-data-gen\logs\experiments\experiment_4_random_100_20251220_232511\images\image_037.png,"['C:\\Users\\Victor\\Desktop\\University\\Master\\Semester 1\\Synthetic Data Generation for Skin Cancer Detection\\POC\\synthetic-data-gen\\logs\\experiments\\experiment_4_random_100_20251220_232511\\images\\ref_037_0.png', 'C:\\Users\\Victor\\Desktop\\University\\Master\\Semester 1\\Synthetic Data Generation for Skin Cancer Detection\\POC\\synthetic-data-gen\\logs\\experiments\\experiment_4_random_100_20251220_232511\\images\\ref_037_1.png', 'C:\\Users\\Victor\\Desktop\\University\\Master\\Semester 1\\Synthetic Data Generation for Skin Cancer Detection\\POC\\synthetic-data-gen\\logs\\experiments\\experiment_4_random_100_20251220_232511\\images\\ref_037_2.png', 'C:\\Users\\Victor\\Desktop\\University\\Master\\Semester 1\\Synthetic Data Generation for Skin Cancer Detection\\POC\\synthetic-data-gen\\logs\\experiments\\experiment_4_random_100_20251220_232511\\images\\ref_037_3.png', 'C:\\Users\\Victor\\Desktop\\University\\Master\\Semester 1\\Synthetic Data Generation for Skin Cancer Detection\\POC\\synthetic-data-gen\\logs\\experiments\\experiment_4_random_100_20251220_232511\\images\\ref_037_4.png']",0.19967013440064552,0.002796204681059802,0.019034512691389047,"{'total_time_seconds': 7527.495804309845, 'seconds_per_image': 537.6782717364175, 'avg_power_watts': 55.92724910926366, 'peak_power_watts': 60.69, 'total_energy_wh': 116.94225917127048, 'energy_per_image_wh': 8.353018512233605}"
"Gnenerate a dermoscopic skin lesion of a single benign keratosis, extreme close-up macro, ISIC-style, skin only, no body parts, lesion visible, clinical lighting, sharp focus, clinical photo",sd3.5,stabilityai/stable-diffusion-3.5-large,bkl,bkl,template_1,14,C:\Users\Victor\Desktop\University\Master\Semester 1\Synthetic Data Generation for Skin Cancer Detection\POC\synthetic-data-gen\logs\experiments\experiment_4_random_100_20251220_232511\images\image_038.png,"['C:\\Users\\Victor\\Desktop\\University\\Master\\Semester 1\\Synthetic Data Generation for Skin Cancer Detection\\POC\\synthetic-data-gen\\logs\\experiments\\experiment_4_random_100_20251220_232511\\images\\ref_038_0.png', 'C:\\Users\\Victor\\Desktop\\University\\Master\\Semester 1\\Synthetic Data Generation for Skin Cancer Detection\\POC\\synthetic-data-gen\\logs\\experiments\\experiment_4_random_100_20251220_232511\\images\\ref_038_1.png', 'C:\\Users\\Victor\\Desktop\\University\\Master\\Semester 1\\Synthetic Data Generation for Skin Cancer Detection\\POC\\synthetic-data-gen\\logs\\experiments\\experiment_4_random_100_20251220_232511\\images\\ref_038_2.png', 'C:\\Users\\Victor\\Desktop\\University\\Master\\Semester 1\\Synthetic Data Generation for Skin Cancer Detection\\POC\\synthetic-data-gen\\logs\\experiments\\experiment_4_random_100_20251220_232511\\images\\ref_038_3.png', 'C:\\Users\\Victor\\Desktop\\University\\Master\\Semester 1\\Synthetic Data Generation for Skin Cancer Detection\\POC\\synthetic-data-gen\\logs\\experiments\\experiment_4_random_100_20251220_232511\\images\\ref_038_4.png']",0.22269945237821812,0.0,0.016478556206708836,"{'total_time_seconds': 7527.495804309845, 'seconds_per_image': 537.6782717364175, 'avg_power_watts': 55.92724910926366, 'peak_power_watts': 60.69, 'total_energy_wh': 116.94225917127048, 'energy_per_image_wh': 8.353018512233605}"
"Gnenerate a dermoscopic skin lesion of a single benign keratosis, extreme close-up macro, ISIC-style, skin only, no body parts, lesion visible, clinical lighting, sharp focus, clinical photo",sd3.5,stabilityai/stable-diffusion-3.5-large,bkl,bkl,template_1,14,C:\Users\Victor\Desktop\University\Master\Semester 1\Synthetic Data Generation for Skin Cancer Detection\POC\synthetic-data-gen\logs\experiments\experiment_4_random_100_20251220_232511\images\image_039.png,"['C:\\Users\\Victor\\Desktop\\University\\Master\\Semester 1\\Synthetic Data Generation for Skin Cancer Detection\\POC\\synthetic-data-gen\\logs\\experiments\\experiment_4_random_100_20251220_232511\\images\\ref_039_0.png', 'C:\\Users\\Victor\\Desktop\\University\\Master\\Semester 1\\Synthetic Data Generation for Skin Cancer Detection\\POC\\synthetic-data-gen\\logs\\experiments\\experiment_4_random_100_20251220_232511\\images\\ref_039_1.png', 'C:\\Users\\Victor\\Desktop\\University\\Master\\Semester 1\\Synthetic Data Generation for Skin Cancer Detection\\POC\\synthetic-data-gen\\logs\\experiments\\experiment_4_random_100_20251220_232511\\images\\ref_039_2.png', 'C:\\Users\\Victor\\Desktop\\University\\Master\\Semester 1\\Synthetic Data Generation for Skin Cancer Detection\\POC\\synthetic-data-gen\\logs\\experiments\\experiment_4_random_100_20251220_232511\\images\\ref_039_3.png', 'C:\\Users\\Victor\\Desktop\\University\\Master\\Semester 1\\Synthetic Data Generation for Skin Cancer Detection\\POC\\synthetic-data-gen\\logs\\experiments\\experiment_4_random_100_20251220_232511\\images\\ref_039_4.png']",0.22883116598770398,0.01126144709266064,0.05127069297030954,"{'total_time_seconds': 7527.495804309845, 'seconds_per_image': 537.6782717364175, 'avg_power_watts': 55.92724910926366, 'peak_power_watts': 60.69, 'total_energy_wh': 116.94225917127048, 'energy_per_image_wh': 8.353018512233605}"
"Gnenerate a dermoscopic skin lesion of a single benign keratosis, extreme close-up macro, ISIC-style, skin only, no body parts, lesion visible, clinical lighting, sharp focus, clinical photo",sd3.5,stabilityai/stable-diffusion-3.5-large,bkl,bkl,template_1,14,C:\Users\Victor\Desktop\University\Master\Semester 1\Synthetic Data Generation for Skin Cancer Detection\POC\synthetic-data-gen\logs\experiments\experiment_4_random_100_20251220_232511\images\image_040.png,"['C:\\Users\\Victor\\Desktop\\University\\Master\\Semester 1\\Synthetic Data Generation for Skin Cancer Detection\\POC\\synthetic-data-gen\\logs\\experiments\\experiment_4_random_100_20251220_232511\\images\\ref_040_0.png', 'C:\\Users\\Victor\\Desktop\\University\\Master\\Semester 1\\Synthetic Data Generation for Skin Cancer Detection\\POC\\synthetic-data-gen\\logs\\experiments\\experiment_4_random_100_20251220_232511\\images\\ref_040_1.png', 'C:\\Users\\Victor\\Desktop\\University\\Master\\Semester 1\\Synthetic Data Generation for Skin Cancer Detection\\POC\\synthetic-data-gen\\logs\\experiments\\experiment_4_random_100_20251220_232511\\images\\ref_040_2.png', 'C:\\Users\\Victor\\Desktop\\University\\Master\\Semester 1\\Synthetic Data Generation for Skin Cancer Detection\\POC\\synthetic-data-gen\\logs\\experiments\\experiment_4_random_100_20251220_232511\\images\\ref_040_3.png', 'C:\\Users\\Victor\\Desktop\\University\\Master\\Semester 1\\Synthetic Data Generation for Skin Cancer Detection\\POC\\synthetic-data-gen\\logs\\experiments\\experiment_4_random_100_20251220_232511\\images\\ref_040_4.png']",0.3403243016223815,0.0012570087138115671,0.019711779672054806,"{'total_time_seconds': 7527.495804309845, 'seconds_per_image': 537.6782717364175, 'avg_power_watts': 55.92724910926366, 'peak_power_watts': 60.69, 'total_energy_wh': 116.94225917127048, 'energy_per_image_wh': 8.353018512233605}"
"Gnenerate a dermoscopic skin lesion of a single benign keratosis, extreme close-up macro, ISIC-style, skin only, no body parts, lesion visible, clinical lighting, sharp focus, clinical photo",sd3.5,stabilityai/stable-diffusion-3.5-large,bkl,bkl,template_1,14,C:\Users\Victor\Desktop\University\Master\Semester 1\Synthetic Data Generation for Skin Cancer Detection\POC\synthetic-data-gen\logs\experiments\experiment_4_random_100_20251220_232511\images\image_041.png,"['C:\\Users\\Victor\\Desktop\\University\\Master\\Semester 1\\Synthetic Data Generation for Skin Cancer Detection\\POC\\synthetic-data-gen\\logs\\experiments\\experiment_4_random_100_20251220_232511\\images\\ref_041_0.png', 'C:\\Users\\Victor\\Desktop\\University\\Master\\Semester 1\\Synthetic Data Generation for Skin Cancer Detection\\POC\\synthetic-data-gen\\logs\\experiments\\experiment_4_random_100_20251220_232511\\images\\ref_041_1.png', 'C:\\Users\\Victor\\Desktop\\University\\Master\\Semester 1\\Synthetic Data Generation for Skin Cancer Detection\\POC\\synthetic-data-gen\\logs\\experiments\\experiment_4_random_100_20251220_232511\\images\\ref_041_2.png', 'C:\\Users\\Victor\\Desktop\\University\\Master\\Semester 1\\Synthetic Data Generation for Skin Cancer Detection\\POC\\synthetic-data-gen\\logs\\experiments\\experiment_4_random_100_20251220_232511\\images\\ref_041_3.png', 'C:\\Users\\Victor\\Desktop\\University\\Master\\Semester 1\\Synthetic Data Generation for Skin Cancer Detection\\POC\\synthetic-data-gen\\logs\\experiments\\experiment_4_random_100_20251220_232511\\images\\ref_041_4.png']",0.4058357707386494,0.0,0.06032230052042673,"{'total_time_seconds': 7527.495804309845, 'seconds_per_image': 537.6782717364175, 'avg_power_watts': 55.92724910926366, 'peak_power_watts': 60.69, 'total_energy_wh': 116.94225917127048, 'energy_per_image_wh': 8.353018512233605}"
"Gnenerate a dermoscopic skin lesion of a single basal cell carcinoma, extreme close-up macro, ISIC-style, skin only, no body parts, lesion visible, clinical lighting, sharp focus, clinical photo",sd3.5,stabilityai/stable-diffusion-3.5-large,bcc,bcc,template_1,15,C:\Users\Victor\Desktop\University\Master\Semester 1\Synthetic Data Generation for Skin Cancer Detection\POC\synthetic-data-gen\logs\experiments\experiment_4_random_100_20251220_232511\images\image_042.png,"['C:\\Users\\Victor\\Desktop\\University\\Master\\Semester 1\\Synthetic Data Generation for Skin Cancer Detection\\POC\\synthetic-data-gen\\logs\\experiments\\experiment_4_random_100_20251220_232511\\images\\ref_042_0.png', 'C:\\Users\\Victor\\Desktop\\University\\Master\\Semester 1\\Synthetic Data Generation for Skin Cancer Detection\\POC\\synthetic-data-gen\\logs\\experiments\\experiment_4_random_100_20251220_232511\\images\\ref_042_1.png', 'C:\\Users\\Victor\\Desktop\\University\\Master\\Semester 1\\Synthetic Data Generation for Skin Cancer Detection\\POC\\synthetic-data-gen\\logs\\experiments\\experiment_4_random_100_20251220_232511\\images\\ref_042_2.png', 'C:\\Users\\Victor\\Desktop\\University\\Master\\Semester 1\\Synthetic Data Generation for Skin Cancer Detection\\POC\\synthetic-data-gen\\logs\\experiments\\experiment_4_random_100_20251220_232511\\images\\ref_042_3.png', 'C:\\Users\\Victor\\Desktop\\University\\Master\\Semester 1\\Synthetic Data Generation for Skin Cancer Detection\\POC\\synthetic-data-gen\\logs\\experiments\\experiment_4_random_100_20251220_232511\\images\\ref_042_4.png']",0.43452573139156836,0.0,0.013202190549020495,"{'total_time_seconds': 7847.166762828827, 'seconds_per_image': 523.1444508552552, 'avg_power_watts': 55.91312790116404, 'peak_power_watts': 62.06, 'total_energy_wh': 121.8776774643921, 'energy_per_image_wh': 8.12517849762614}"
"Gnenerate a dermoscopic skin lesion of a single basal cell carcinoma, extreme close-up macro, ISIC-style, skin only, no body parts, lesion visible, clinical lighting, sharp focus, clinical photo",sd3.5,stabilityai/stable-diffusion-3.5-large,bcc,bcc,template_1,15,C:\Users\Victor\Desktop\University\Master\Semester 1\Synthetic Data Generation for Skin Cancer Detection\POC\synthetic-data-gen\logs\experiments\experiment_4_random_100_20251220_232511\images\image_043.png,"['C:\\Users\\Victor\\Desktop\\University\\Master\\Semester 1\\Synthetic Data Generation for Skin Cancer Detection\\POC\\synthetic-data-gen\\logs\\experiments\\experiment_4_random_100_20251220_232511\\images\\ref_043_0.png', 'C:\\Users\\Victor\\Desktop\\University\\Master\\Semester 1\\Synthetic Data Generation for Skin Cancer Detection\\POC\\synthetic-data-gen\\logs\\experiments\\experiment_4_random_100_20251220_232511\\images\\ref_043_1.png', 'C:\\Users\\Victor\\Desktop\\University\\Master\\Semester 1\\Synthetic Data Generation for Skin Cancer Detection\\POC\\synthetic-data-gen\\logs\\experiments\\experiment_4_random_100_20251220_232511\\images\\ref_043_2.png', 'C:\\Users\\Victor\\Desktop\\University\\Master\\Semester 1\\Synthetic Data Generation for Skin Cancer Detection\\POC\\synthetic-data-gen\\logs\\experiments\\experiment_4_random_100_20251220_232511\\images\\ref_043_3.png', 'C:\\Users\\Victor\\Desktop\\University\\Master\\Semester 1\\Synthetic Data Generation for Skin Cancer Detection\\POC\\synthetic-data-gen\\logs\\experiments\\experiment_4_random_100_20251220_232511\\images\\ref_043_4.png']",0.4048567191215783,0.0,0.012641415943642428,"{'total_time_seconds': 7847.166762828827, 'seconds_per_image': 523.1444508552552, 'avg_power_watts': 55.91312790116404, 'peak_power_watts': 62.06, 'total_energy_wh': 121.8776774643921, 'energy_per_image_wh': 8.12517849762614}"
"Gnenerate a dermoscopic skin lesion of a single basal cell carcinoma, extreme close-up macro, ISIC-style, skin only, no body parts, lesion visible, clinical lighting, sharp focus, clinical photo",sd3.5,stabilityai/stable-diffusion-3.5-large,bcc,bcc,template_1,15,C:\Users\Victor\Desktop\University\Master\Semester 1\Synthetic Data Generation for Skin Cancer Detection\POC\synthetic-data-gen\logs\experiments\experiment_4_random_100_20251220_232511\images\image_044.png,"['C:\\Users\\Victor\\Desktop\\University\\Master\\Semester 1\\Synthetic Data Generation for Skin Cancer Detection\\POC\\synthetic-data-gen\\logs\\experiments\\experiment_4_random_100_20251220_232511\\images\\ref_044_0.png', 'C:\\Users\\Victor\\Desktop\\University\\Master\\Semester 1\\Synthetic Data Generation for Skin Cancer Detection\\POC\\synthetic-data-gen\\logs\\experiments\\experiment_4_random_100_20251220_232511\\images\\ref_044_1.png', 'C:\\Users\\Victor\\Desktop\\University\\Master\\Semester 1\\Synthetic Data Generation for Skin Cancer Detection\\POC\\synthetic-data-gen\\logs\\experiments\\experiment_4_random_100_20251220_232511\\images\\ref_044_2.png', 'C:\\Users\\Victor\\Desktop\\University\\Master\\Semester 1\\Synthetic Data Generation for Skin Cancer Detection\\POC\\synthetic-data-gen\\logs\\experiments\\experiment_4_random_100_20251220_232511\\images\\ref_044_3.png', 'C:\\Users\\Victor\\Desktop\\University\\Master\\Semester 1\\Synthetic Data Generation for Skin Cancer Detection\\POC\\synthetic-data-gen\\logs\\experiments\\experiment_4_random_100_20251220_232511\\images\\ref_044_4.png']",0.3230080293338617,0.0,0.012995756818093063,"{'total_time_seconds': 7847.166762828827, 'seconds_per_image': 523.1444508552552, 'avg_power_watts': 55.91312790116404, 'peak_power_watts': 62.06, 'total_energy_wh': 121.8776774643921, 'energy_per_image_wh': 8.12517849762614}"
"Gnenerate a dermoscopic skin lesion of a single basal cell carcinoma, extreme close-up macro, ISIC-style, skin only, no body parts, lesion visible, clinical lighting, sharp focus, clinical photo",sd3.5,stabilityai/stable-diffusion-3.5-large,bcc,bcc,template_1,15,C:\Users\Victor\Desktop\University\Master\Semester 1\Synthetic Data Generation for Skin Cancer Detection\POC\synthetic-data-gen\logs\experiments\experiment_4_random_100_20251220_232511\images\image_045.png,"['C:\\Users\\Victor\\Desktop\\University\\Master\\Semester 1\\Synthetic Data Generation for Skin Cancer Detection\\POC\\synthetic-data-gen\\logs\\experiments\\experiment_4_random_100_20251220_232511\\images\\ref_045_0.png', 'C:\\Users\\Victor\\Desktop\\University\\Master\\Semester 1\\Synthetic Data Generation for Skin Cancer Detection\\POC\\synthetic-data-gen\\logs\\experiments\\experiment_4_random_100_20251220_232511\\images\\ref_045_1.png', 'C:\\Users\\Victor\\Desktop\\University\\Master\\Semester 1\\Synthetic Data Generation for Skin Cancer Detection\\POC\\synthetic-data-gen\\logs\\experiments\\experiment_4_random_100_20251220_232511\\images\\ref_045_2.png', 'C:\\Users\\Victor\\Desktop\\University\\Master\\Semester 1\\Synthetic Data Generation for Skin Cancer Detection\\POC\\synthetic-data-gen\\logs\\experiments\\experiment_4_random_100_20251220_232511\\images\\ref_045_3.png', 'C:\\Users\\Victor\\Desktop\\University\\Master\\Semester 1\\Synthetic Data Generation for Skin Cancer Detection\\POC\\synthetic-data-gen\\logs\\experiments\\experiment_4_random_100_20251220_232511\\images\\ref_045_4.png']",0.6221570229228102,0.03409178720173813,0.011641075762416044,"{'total_time_seconds': 7847.166762828827, 'seconds_per_image': 523.1444508552552, 'avg_power_watts': 55.91312790116404, 'peak_power_watts': 62.06, 'total_energy_wh': 121.8776774643921, 'energy_per_image_wh': 8.12517849762614}"
"Gnenerate a dermoscopic skin lesion of a single basal cell carcinoma, extreme close-up macro, ISIC-style, skin only, no body parts, lesion visible, clinical lighting, sharp focus, clinical photo",sd3.5,stabilityai/stable-diffusion-3.5-large,bcc,bcc,template_1,15,C:\Users\Victor\Desktop\University\Master\Semester 1\Synthetic Data Generation for Skin Cancer Detection\POC\synthetic-data-gen\logs\experiments\experiment_4_random_100_20251220_232511\images\image_046.png,"['C:\\Users\\Victor\\Desktop\\University\\Master\\Semester 1\\Synthetic Data Generation for Skin Cancer Detection\\POC\\synthetic-data-gen\\logs\\experiments\\experiment_4_random_100_20251220_232511\\images\\ref_046_0.png', 'C:\\Users\\Victor\\Desktop\\University\\Master\\Semester 1\\Synthetic Data Generation for Skin Cancer Detection\\POC\\synthetic-data-gen\\logs\\experiments\\experiment_4_random_100_20251220_232511\\images\\ref_046_1.png', 'C:\\Users\\Victor\\Desktop\\University\\Master\\Semester 1\\Synthetic Data Generation for Skin Cancer Detection\\POC\\synthetic-data-gen\\logs\\experiments\\experiment_4_random_100_20251220_232511\\images\\ref_046_2.png', 'C:\\Users\\Victor\\Desktop\\University\\Master\\Semester 1\\Synthetic Data Generation for Skin Cancer Detection\\POC\\synthetic-data-gen\\logs\\experiments\\experiment_4_random_100_20251220_232511\\images\\ref_046_3.png', 'C:\\Users\\Victor\\Desktop\\University\\Master\\Semester 1\\Synthetic Data Generation for Skin Cancer Detection\\POC\\synthetic-data-gen\\logs\\experiments\\experiment_4_random_100_20251220_232511\\images\\ref_046_4.png']",0.5253683331468435,0.14984651760643147,0.055771170188782374,"{'total_time_seconds': 7847.166762828827, 'seconds_per_image': 523.1444508552552, 'avg_power_watts': 55.91312790116404, 'peak_power_watts': 62.06, 'total_energy_wh': 121.8776774643921, 'energy_per_image_wh': 8.12517849762614}"
"Gnenerate a dermoscopic skin lesion of a single basal cell carcinoma, extreme close-up macro, ISIC-style, skin only, no body parts, lesion visible, clinical lighting, sharp focus, clinical photo",sd3.5,stabilityai/stable-diffusion-3.5-large,bcc,bcc,template_1,15,C:\Users\Victor\Desktop\University\Master\Semester 1\Synthetic Data Generation for Skin Cancer Detection\POC\synthetic-data-gen\logs\experiments\experiment_4_random_100_20251220_232511\images\image_047.png,"['C:\\Users\\Victor\\Desktop\\University\\Master\\Semester 1\\Synthetic Data Generation for Skin Cancer Detection\\POC\\synthetic-data-gen\\logs\\experiments\\experiment_4_random_100_20251220_232511\\images\\ref_047_0.png', 'C:\\Users\\Victor\\Desktop\\University\\Master\\Semester 1\\Synthetic Data Generation for Skin Cancer Detection\\POC\\synthetic-data-gen\\logs\\experiments\\experiment_4_random_100_20251220_232511\\images\\ref_047_1.png', 'C:\\Users\\Victor\\Desktop\\University\\Master\\Semester 1\\Synthetic Data Generation for Skin Cancer Detection\\POC\\synthetic-data-gen\\logs\\experiments\\experiment_4_random_100_20251220_232511\\images\\ref_047_2.png', 'C:\\Users\\Victor\\Desktop\\University\\Master\\Semester 1\\Synthetic Data Generation for Skin Cancer Detection\\POC\\synthetic-data-gen\\logs\\experiments\\experiment_4_random_100_20251220_232511\\images\\ref_047_3.png', 'C:\\Users\\Victor\\Desktop\\University\\Master\\Semester 1\\Synthetic Data Generation for Skin Cancer Detection\\POC\\synthetic-data-gen\\logs\\experiments\\experiment_4_random_100_20251220_232511\\images\\ref_047_4.png']",0.35373850593371603,0.12477991577448863,0.03744337540118571,"{'total_time_seconds': 7847.166762828827, 'seconds_per_image': 523.1444508552552, 'avg_power_watts': 55.91312790116404, 'peak_power_watts': 62.06, 'total_energy_wh': 121.8776774643921, 'energy_per_image_wh': 8.12517849762614}"
"Gnenerate a dermoscopic skin lesion of a single basal cell carcinoma, extreme close-up macro, ISIC-style, skin only, no body parts, lesion visible, clinical lighting, sharp focus, clinical photo",sd3.5,stabilityai/stable-diffusion-3.5-large,bcc,bcc,template_1,15,C:\Users\Victor\Desktop\University\Master\Semester 1\Synthetic Data Generation for Skin Cancer Detection\POC\synthetic-data-gen\logs\experiments\experiment_4_random_100_20251220_232511\images\image_048.png,"['C:\\Users\\Victor\\Desktop\\University\\Master\\Semester 1\\Synthetic Data Generation for Skin Cancer Detection\\POC\\synthetic-data-gen\\logs\\experiments\\experiment_4_random_100_20251220_232511\\images\\ref_048_0.png', 'C:\\Users\\Victor\\Desktop\\University\\Master\\Semester 1\\Synthetic Data Generation for Skin Cancer Detection\\POC\\synthetic-data-gen\\logs\\experiments\\experiment_4_random_100_20251220_232511\\images\\ref_048_1.png', 'C:\\Users\\Victor\\Desktop\\University\\Master\\Semester 1\\Synthetic Data Generation for Skin Cancer Detection\\POC\\synthetic-data-gen\\logs\\experiments\\experiment_4_random_100_20251220_232511\\images\\ref_048_2.png', 'C:\\Users\\Victor\\Desktop\\University\\Master\\Semester 1\\Synthetic Data Generation for Skin Cancer Detection\\POC\\synthetic-data-gen\\logs\\experiments\\experiment_4_random_100_20251220_232511\\images\\ref_048_3.png', 'C:\\Users\\Victor\\Desktop\\University\\Master\\Semester 1\\Synthetic Data Generation for Skin Cancer Detection\\POC\\synthetic-data-gen\\logs\\experiments\\experiment_4_random_100_20251220_232511\\images\\ref_048_4.png']",0.40667954776904514,0.0,0.03612656535517787,"{'total_time_seconds': 7847.166762828827, 'seconds_per_image': 523.1444508552552, 'avg_power_watts': 55.91312790116404, 'peak_power_watts': 62.06, 'total_energy_wh': 121.8776774643921, 'energy_per_image_wh': 8.12517849762614}"
"Gnenerate a dermoscopic skin lesion of a single basal cell carcinoma, extreme close-up macro, ISIC-style, skin only, no body parts, lesion visible, clinical lighting, sharp focus, clinical photo",sd3.5,stabilityai/stable-diffusion-3.5-large,bcc,bcc,template_1,15,C:\Users\Victor\Desktop\University\Master\Semester 1\Synthetic Data Generation for Skin Cancer Detection\POC\synthetic-data-gen\logs\experiments\experiment_4_random_100_20251220_232511\images\image_049.png,"['C:\\Users\\Victor\\Desktop\\University\\Master\\Semester 1\\Synthetic Data Generation for Skin Cancer Detection\\POC\\synthetic-data-gen\\logs\\experiments\\experiment_4_random_100_20251220_232511\\images\\ref_049_0.png', 'C:\\Users\\Victor\\Desktop\\University\\Master\\Semester 1\\Synthetic Data Generation for Skin Cancer Detection\\POC\\synthetic-data-gen\\logs\\experiments\\experiment_4_random_100_20251220_232511\\images\\ref_049_1.png', 'C:\\Users\\Victor\\Desktop\\University\\Master\\Semester 1\\Synthetic Data Generation for Skin Cancer Detection\\POC\\synthetic-data-gen\\logs\\experiments\\experiment_4_random_100_20251220_232511\\images\\ref_049_2.png', 'C:\\Users\\Victor\\Desktop\\University\\Master\\Semester 1\\Synthetic Data Generation for Skin Cancer Detection\\POC\\synthetic-data-gen\\logs\\experiments\\experiment_4_random_100_20251220_232511\\images\\ref_049_3.png', 'C:\\Users\\Victor\\Desktop\\University\\Master\\Semester 1\\Synthetic Data Generation for Skin Cancer Detection\\POC\\synthetic-data-gen\\logs\\experiments\\experiment_4_random_100_20251220_232511\\images\\ref_049_4.png']",0.3409295505682334,0.03876680242168444,0.015198188583910203,"{'total_time_seconds': 7847.166762828827, 'seconds_per_image': 523.1444508552552, 'avg_power_watts': 55.91312790116404, 'peak_power_watts': 62.06, 'total_energy_wh': 121.8776774643921, 'energy_per_image_wh': 8.12517849762614}"
"Gnenerate a dermoscopic skin lesion of a single basal cell carcinoma, extreme close-up macro, ISIC-style, skin only, no body parts, lesion visible, clinical lighting, sharp focus, clinical photo",sd3.5,stabilityai/stable-diffusion-3.5-large,bcc,bcc,template_1,15,C:\Users\Victor\Desktop\University\Master\Semester 1\Synthetic Data Generation for Skin Cancer Detection\POC\synthetic-data-gen\logs\experiments\experiment_4_random_100_20251220_232511\images\image_050.png,"['C:\\Users\\Victor\\Desktop\\University\\Master\\Semester 1\\Synthetic Data Generation for Skin Cancer Detection\\POC\\synthetic-data-gen\\logs\\experiments\\experiment_4_random_100_20251220_232511\\images\\ref_050_0.png', 'C:\\Users\\Victor\\Desktop\\University\\Master\\Semester 1\\Synthetic Data Generation for Skin Cancer Detection\\POC\\synthetic-data-gen\\logs\\experiments\\experiment_4_random_100_20251220_232511\\images\\ref_050_1.png', 'C:\\Users\\Victor\\Desktop\\University\\Master\\Semester 1\\Synthetic Data Generation for Skin Cancer Detection\\POC\\synthetic-data-gen\\logs\\experiments\\experiment_4_random_100_20251220_232511\\images\\ref_050_2.png', 'C:\\Users\\Victor\\Desktop\\University\\Master\\Semester 1\\Synthetic Data Generation for Skin Cancer Detection\\POC\\synthetic-data-gen\\logs\\experiments\\experiment_4_random_100_20251220_232511\\images\\ref_050_3.png', 'C:\\Users\\Victor\\Desktop\\University\\Master\\Semester 1\\Synthetic Data Generation for Skin Cancer Detection\\POC\\synthetic-data-gen\\logs\\experiments\\experiment_4_random_100_20251220_232511\\images\\ref_050_4.png']",0.5693347572526761,0.0850993028736285,0.0299373985646235,"{'total_time_seconds': 7847.166762828827, 'seconds_per_image': 523.1444508552552, 'avg_power_watts': 55.91312790116404, 'peak_power_watts': 62.06, 'total_energy_wh': 121.8776774643921, 'energy_per_image_wh': 8.12517849762614}"
